FCEUX 2.1.6-interim svn2687 - Trace Log File
  $8734:55 26     EOR $26,X @ $0027 = #$98                                       A:4C X:01 Y:00 S:FD 
    $FFEB:CA        DEX                                                            A:03 X:9E Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:9D Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:9D Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:9C Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:9C Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:9B Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:9B Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:9A Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:9A Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:99 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:99 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:98 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:98 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:97 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:97 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:96 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:96 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:95 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:95 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:94 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:94 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:93 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:93 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:92 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:92 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:91 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:91 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:90 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:90 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:8F Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:8F Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:8E Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:8E Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:8D Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:8D Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:8C Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:8C Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:8B Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:8B Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:8A Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:8A Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:89 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:89 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:88 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:88 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:87 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:87 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:86 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:86 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:85 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:85 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:84 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:84 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:83 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:83 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:82 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:82 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:81 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:81 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:80 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:80 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:7F Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:7F Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:7E Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:7E Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:7D Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:7D Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:7C Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:7C Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:7B Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:7B Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:7A Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:7A Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:79 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:79 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:78 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:78 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:77 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:77 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:76 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:76 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:75 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:75 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:74 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:74 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:73 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:73 Y:02 S:FB 
